-196,424,16004,-62,-165,31,
334,12,17970,-75,-35,-16,
-230,88,16650,122,237,68,
-158,316,16778,22,41,-17,

-164,-2004,17702,-34,13,183,
-262,-1642,17472,-144,420,455,
1894,-4088,18636,453,-752,363,
8324,-3836,18378,504,-33,554,
10952,1850,17038,152,-466,-1314,
10480,-5048,14896,314,-2386,-3331,
6146,-3644,18316,201,-1803,-5067,
3022,-3706,14170,-23,-417,-6480,
-5540,-3824,14558,-941,679,-6908,
-11248,-9892,16156,-769,229,-4702,
-9930,-6878,18564,-429,1851,-1764,
-5720,-2962,15494,-214,1825,465,
-1654,868,14610,-3,579,403,
-1126,316,15872,-81,226,226,
-250,-2288,19162,208,-1195,-75,
-620,-2438,17302,-278,62,133,
-56,-910,17124,-21,-184,289,
300,-474,16760,-2,-195,143,
486,-1396,16066,-115,-349,37,
330,-1534,17224,-59,-285,152,

876,-1674,16832,64,-16,-72,
906,-2260,17066,75,17,-127,
2550,-2300,17150,214,27,33,
6646,-1984,18582,464,65,-197,
8626,-2908,17330,1058,-180,-499,
13578,2600,16384,1425,-1121,-1335,
14934,-2010,15458,1002,-1904,-3253,
12206,1370,15768,76,-1294,-7474,
-1270,-11586,16456,-1165,42,-8303,
-13594,-13138,19694,-538,1461,-4740,
-13126,-5524,14966,-516,2610,-1322,
-8498,732,10806,-282,1314,89,
-3738,1906,14754,-786,-391,470,
-1252,2310,18772,-363,-527,158,
-1528,926,17494,-120,-125,-120,
-1214,192,17098,59,-331,-18,
92,-188,16866,-185,-499,263,
1498,1266,18876,264,-455,43,
654,224,16794,143,365,-69,
90,570,15562,172,254,102,

680,-976,17456,-112,-93,-68,
742,-1568,17134,-38,9,51,
3302,-2880,16910,69,-347,229,
7868,-232,19548,30,-198,-9,
9614,-1438,16844,858,-525,-974,
11174,-1490,14886,603,-643,-2467,
15070,-700,14352,19,-560,-4207,
9464,-3818,9734,-38,-1446,-6811,
640,-7398,17416,-1196,-925,-8092,
-11244,-13824,20384,-1562,1008,-5618,
-13076,-8382,18080,-640,2071,-1769,
-6692,-68,14034,-117,1749,169,
-2368,1350,15160,-270,130,386,
-582,1650,18164,-51,65,29,
-1120,-312,16732,-59,-34,226,
-192,-228,16940,10,-168,104,
634,-560,16830,6,-377,229,
1194,332,16988,89,-82,141,
684,-354,16532,23,-204,29,
632,-378,16896,130,-172,151,

564,-1164,15854,-405,-31,78,
1350,-2360,17238,69,68,150,
4292,-2816,18064,113,-125,174,
8844,-2366,20388,845,198,-281,
10344,-2490,17144,1244,1007,-1959,
11136,-782,15432,1136,81,-3206,
11992,-2670,15342,1190,-783,-4707,
6574,536,14634,790,-1760,-7206,
-6070,-8744,13448,-767,-2639,-7946,
-14302,-13768,26102,-1198,-1406,-3817,
-10696,-5282,19916,-983,2315,-130,
-3970,1402,13634,230,968,629,
-1054,2454,16188,-153,563,327,
-1048,680,16008,-56,-321,484,
-434,-8,17488,-51,-389,673,
878,74,16842,-129,-189,752,
1828,72,16582,110,-383,462,
1892,512,16944,104,-42,229,
1812,918,15960,83,254,130,
1888,788,16620,-63,-145,112,

370,-2230,17592,41,9,44,
1642,-2670,17702,156,14,-41,
4000,-2672,18110,602,276,-389,
10348,-4736,17354,116,-489,-307,
17304,-426,17572,767,-682,-2722,
17046,-880,14422,1119,-1456,-5485,
15754,-2828,8638,142,-1219,-8433,
-6178,-17488,10522,-1653,-2158,-9726,
-22228,-21046,28284,-1996,-393,-3224,
-13212,-7166,18586,-273,2408,1142,
-2508,1486,13464,187,1028,1672,
3218,2864,17558,386,-285,751,
2536,-570,18330,365,474,102,
1382,-870,16618,181,481,184,
844,-716,16174,330,104,179,
1008,-1186,16190,188,-131,252,
2152,608,17360,138,79,169,
2118,452,14958,-110,506,-269,
1876,-256,15706,-167,-365,-101,
1202,-910,17958,-121,-156,-106,

988,-2616,18036,289,-21,167,
568,-2484,16308,255,238,136,
5770,-4140,17918,-72,114,-270,
7354,-4952,16644,403,424,808,
7918,-644,12886,672,-147,-843,
11274,2064,14908,705,-1473,-2420,
10824,546,15652,1126,-1648,-4624,
-2002,350,18532,457,218,-5306,
-17644,-14316,17290,-702,-313,-3099,
-11088,-5514,19986,-676,1471,-642,
-3652,-1188,15220,594,60,-389,
194,446,16740,416,604,222,
708,942,14976,437,132,-404,
-134,50,16726,-42,181,-61,
-28,-1146,15992,4,52,92,
742,-64,17042,-14,-146,272,
1386,996,17824,68,32,105,
1272,550,16696,24,22,-74,
1002,708,16724,-6,-18,-90,
1076,862,16474,-135,-123,-103,

-82,-600,16820,682,345,-156,
682,-3140,16130,1023,539,-49,
3452,-2858,14268,535,171,114,
9914,1420,18648,613,-656,-840,
13022,1636,20114,-235,-599,-2746,
11676,466,13780,448,-512,-4259,
1626,-226,13436,658,-1484,-4388,
-13806,-8766,19340,281,-2714,-2982,
-14142,-3060,22866,-552,346,354,
-5702,586,16484,-473,362,197,
-44,-216,16998,-17,-485,36,
1724,600,16956,181,655,10,
452,14,14732,227,-67,30,
1030,-180,17496,151,-11,114,
1502,-428,16198,120,93,235,
2422,540,16810,136,36,267,
2736,1492,16364,95,135,-85,
2096,1060,16478,-133,93,-270,
1732,908,16962,-161,33,-339,
1484,390,16942,-287,87,-347,

916,-2434,17182,115,77,5,
622,-2760,16566,82,-43,245,
4682,-3542,17656,-13,-35,-15,
11344,-1246,18450,-81,-378,-313,
15612,-2680,17254,172,73,-1802,
14128,-8368,15862,-1044,127,-23,
5964,2298,11908,-155,386,-2735,
-11118,-1412,12440,-300,-1519,-6291,
-16962,-14538,22928,-707,-1103,-2280,
-8868,-5158,16762,-33,1104,-380,
-1816,-2110,19058,1160,-357,307,
986,-662,15714,1112,907,50,
182,-518,15910,916,354,42,
236,-240,15884,625,50,-5,
1196,-266,16956,268,151,186,
1712,466,16404,39,-212,-55,
1674,-16,18158,-80,-36,75,
1684,260,16604,98,96,-84,
1298,-286,17382,-4,82,-97,
1242,162,16262,48,91,-15,

-636,-2742,15422,-146,60,307,
-60,-1376,17128,55,61,-13,
-148,-2240,16764,18,19,56,
6498,-4818,18118,-277,-151,260,
12770,-1812,16820,243,184,-610,
9694,-11966,14346,2396,-1748,2649,
12912,410,14448,1963,-1466,-489,
8392,11788,17162,1373,-2670,-5173,
-10170,-5778,18640,-1581,-268,-6482,
-18246,-8240,22416,-278,1663,-2606,
-11176,1662,14444,-14,1304,-195,
-2874,264,16636,88,-496,623,
1652,1622,17286,271,241,131,
416,740,15082,166,44,-121,
494,946,16960,59,52,-76,
172,-124,15156,-223,-185,177,
1668,712,17306,-138,-470,136,
2236,1092,17794,-47,140,-33,
1224,1128,16964,189,158,-148,
928,970,16704,63,120,8,

268,-1954,16928,181,171,-107,
926,-1820,17738,50,141,115,
5718,-2798,18742,258,785,-313,
8818,-5948,14804,472,177,35,
16120,-228,18834,-564,-1060,531,
17814,-1540,15848,2366,-2046,-2970,
5110,2480,16286,2577,-3962,-5146,
-19052,-12802,20322,-1506,-1003,-3705,
-16818,-6568,20752,-1007,613,175,
-5708,800,19380,-366,411,263,
336,1356,17988,392,671,445,
2220,2232,14860,534,549,218,
1834,650,15854,179,43,273,
1582,380,16818,2,167,318,
1516,370,15704,234,215,424,
2280,850,16440,126,174,384,
2340,1410,16192,181,173,172,
1590,874,16786,69,233,33,
1544,1188,16828,51,141,140,
1574,1296,16794,35,94,53,


342,-1076,16800,-62,93,129,
1240,-1662,17152,71,58,76,
4794,-3858,16218,183,-5,73,
10542,300,18178,17,-319,-749,
14570,-1568,17118,1547,-511,-2327,
12994,2410,16448,978,-628,-3040,
9992,-250,14392,1064,-2581,-3618,
-8146,-2916,20364,-1214,-2140,-5912,
-19734,-12420,22526,-840,-475,-919,
-10956,-708,18520,-118,1211,1254,
-414,3420,15346,334,472,897,
3050,3886,16234,662,491,60,
1622,1568,14852,91,118,100,
1596,1016,16434,111,-684,184,
2414,72,18264,353,-353,93,
2962,796,16662,95,380,343,
3354,2188,16754,243,85,182,
2448,1066,17068,180,68,-36,
1844,550,15028,-68,-64,-49,
2490,1132,17924,47,-33,153,

-76,-970,16672,140,-21,272,
338,-562,16340,144,118,163,
2670,-2176,17306,123,70,-23,
8188,-2678,16194,39,-734,71,
17326,1908,19750,820,-1003,-1502,
17848,-1276,12208,401,-954,-2221,
9874,-2160,9150,-559,-188,-5997,
-12906,-14408,11518,-1210,-3648,-6223,
-17510,-14576,30122,-512,-920,-970,
-6144,492,16106,-187,1771,831,
1788,2634,17430,621,466,270,
2648,2302,14416,14,631,-48,
1834,594,16166,142,-362,-38,
1880,-774,17208,-88,-409,125,
2902,-330,18848,469,-2,3,
2326,306,15310,-248,415,39,
2416,-498,16536,-149,-397,184,
2676,568,18064,26,-137,9,
2498,-600,16786,48,73,-31,
2414,-400,16298,57,99,-42,

316,-626,17142,237,208,-97,
1738,-1740,16602,104,262,73,
5606,-2684,17728,77,178,-38,
13448,-1880,18356,257,-12,-186,
16466,4120,16806,1249,-1180,-2248,
7478,5592,19424,2237,-2441,-3175,
-10916,-3936,13476,39,-2020,-4932,
-17700,-8250,20220,-928,-2185,-1619,
-7384,624,19264,-454,676,498,
-160,2524,16612,423,86,9,
1910,2834,15810,129,236,60,
2308,1282,16054,22,-576,70,
3524,1602,18816,89,-318,15,
3288,1752,17852,274,525,-136,
2428,1536,15614,161,308,58,
2360,1928,15540,169,189,-29,
2204,1598,15582,-1,-6,-101,
2324,1756,17142,102,25,27,
2526,1850,16430,-6,177,-34,
2350,1422,16396,2,64,16,

-544,-552,17078,646,305,-331,
-594,-2436,16070,621,364,-299,
-708,-20,15792,-1,172,95,
10370,-654,16822,60,-110,-89,
17968,3522,18208,-71,-285,-1471,
19306,7862,24410,1460,742,-5184,
-2412,-5960,11444,277,2198,-5858,
-21944,-17680,13308,1543,-4227,-2203,
-15384,-4444,21186,-108,-274,1566,
-5598,3840,15200,359,-581,1493,
392,2250,16818,445,558,787,
294,2934,13992,284,433,-210,
-132,1764,16860,6,-328,-80,
-80,194,16384,-146,30,311,
1408,1988,17186,-186,-256,38,
1422,1306,17976,-16,174,-17,
362,1750,15656,-111,246,-166,
426,1226,17478,-105,-127,-168,
836,1970,17206,-10,170,-127,
42,606,15738,-146,60,-33,

92,-1530,17028,176,87,262,
82,-1532,16398,207,146,344,
-130,-712,15870,23,19,382,
13554,-2114,18300,640,-99,-209,
15050,-6362,14812,775,-591,1890,
13352,8498,20274,-125,732,-2919,
-100,2670,8998,440,-2032,-7013,
-16264,-17060,25344,-1174,-2716,-5457,
-14460,-4438,23444,-724,1937,-1533,
-8112,1048,13514,207,1594,-256,
-1250,474,16878,569,136,279,
466,86,15664,459,470,261,
-164,974,16360,84,21,124,
76,470,16894,118,-40,190,
602,-514,16282,27,-136,344,
1662,580,17154,32,-236,250,
1902,1058,17862,157,185,69,
1158,640,16216,118,47,46,
1344,1066,16396,68,2,-68,
1092,814,16498,-49,142,15,

48,-1128,16820,-11,11,23,
10,-1208,16984,-15,-49,157,
-94,-1036,17164,78,95,-78,
7792,-3502,18806,237,-697,376,
14912,-1070,19406,301,-1039,-576,
16180,-1846,12118,123,-1589,-1184,
9756,1572,12620,-579,-2916,-4825,
-2386,1148,15838,-1661,-1896,-6840,
-12806,-12648,20754,-1659,-1745,-3953,
-11542,-8668,23824,-678,663,-937,
-4156,-1300,17758,39,2008,343,
226,-244,16848,841,1031,19,
1362,-454,13456,344,550,97,
1678,-874,16776,129,-167,-86,
2038,-1040,17370,227,38,110,
2186,-1032,16314,243,107,166,
2560,-24,16614,70,85,201,
2684,678,16430,143,206,-90,
1814,230,15926,14,243,-168,
1956,478,17056,-71,-32,-83,
